customerID,Segment,BusinessName,tenure,MonthlyCharges,PredictedChurnProbability
1686-STUHN,3,"Established, Low-Spend, Low-Risk",42,19.8,0.01936656475467788
1329-VHWNP,4,"New, Low-Spend, High-Risk",7,25.05,0.5034892785959426
2984-MIIZL,2,"New, High-Spend, High-Risk",4,74.8,0.6119301313944421
0266-GMEAO,1,"Established, High-Spend, Low-Risk",72,114.3,0.0398692302263748
5590-YRFJT,4,"New, Low-Spend, High-Risk",20,24.45,0.36725836116629823
5574-NXZIU,1,"Established, High-Spend, Low-Risk",63,109.2,0.04637679854159029
0019-GFNTW,3,"Established, Low-Spend, Low-Risk",56,45.05,0.010887222026265188
4256-ZWTZI,4,"New, Low-Spend, High-Risk",5,51.0,0.2423574156744925
8309-PPCED,1,"Established, High-Spend, Low-Risk",72,110.45,0.07583139404645456
4098-NAUKP,1,"Established, High-Spend, Low-Risk",68,84.65,0.177835792956123
5196-WPYOW,3,"Established, Low-Spend, Low-Risk",67,60.05,0.007896019551386396
4608-LCIMN,4,"New, Low-Spend, High-Risk",8,44.65,0.3097140241765843
1485-YDHMM,1,"Established, High-Spend, Low-Risk",52,93.25,0.23090016648960432
4054-CUMIA,4,"New, Low-Spend, High-Risk",18,20.25,0.0915101337434451
0603-TPMIB,3,"Established, Low-Spend, Low-Risk",59,25.45,0.005217906570011047
2525-GVKQU,3,"Established, Low-Spend, Low-Risk",60,20.6,0.004150242032675292
8161-QYMTT,2,"New, High-Spend, High-Risk",7,94.1,0.7886251562335036
9581-GVBXT,3,"Established, Low-Spend, Low-Risk",59,34.8,0.02341335462070743
5862-BRIXZ,3,"Established, Low-Spend, Low-Risk",46,60.75,0.03888639385741947
5404-GGUKR,4,"New, Low-Spend, High-Risk",5,51.35,0.34316806646867076
3308-JSGML,1,"Established, High-Spend, Low-Risk",59,64.05,0.02968941921906151
2126-GSEGL,1,"Established, High-Spend, Low-Risk",70,84.8,0.023427893949556043
3677-TNKIO,2,"New, High-Spend, High-Risk",14,71.0,0.5266547257998416
0440-QEXBZ,3,"Established, Low-Spend, Low-Risk",44,50.15,0.1510291342275721
2434-EEVDB,1,"Established, High-Spend, Low-Risk",64,94.6,0.06479124342737308
6762-QVYJO,3,"Established, Low-Spend, Low-Risk",58,59.75,0.02029052561076969
6199-IWKGC,1,"Established, High-Spend, Low-Risk",46,100.25,0.316514767818666
2675-DHUTR,1,"Established, High-Spend, Low-Risk",58,98.9,0.4675937393764414
8152-VETUR,1,"Established, High-Spend, Low-Risk",72,97.7,0.0980166859468317
9667-EQRXU,4,"New, Low-Spend, High-Risk",30,40.3,0.3717110625074425
7446-YPODE,4,"New, Low-Spend, High-Risk",11,60.25,0.30514309133940126
9522-BNTHX,4,"New, Low-Spend, High-Risk",34,56.25,0.37233409221090646
4676-WLUHT,3,"Established, Low-Spend, Low-Risk",54,46.2,0.02407825508009639
3329-WDIOK,2,"New, High-Spend, High-Risk",3,50.6,0.6405762499726053
7980-MHFLQ,3,"Established, Low-Spend, Low-Risk",72,24.9,0.0029334043394595864
2873-ZLIWT,1,"Established, High-Spend, Low-Risk",40,84.85,0.2555400815460045
3415-TAILE,2,"New, High-Spend, High-Risk",2,65.7,0.49425543500667535
0757-WCUUZ,3,"Established, Low-Spend, Low-Risk",54,63.35,0.033233810170395305
1629-DQQVB,4,"New, Low-Spend, High-Risk",14,50.1,0.21443304751999354
1915-IOFGU,2,"New, High-Spend, High-Risk",1,70.5,0.6437071739128665
3045-XETSH,2,"New, High-Spend, High-Risk",10,94.85,0.663312773876525
0374-AACSZ,4,"New, Low-Spend, High-Risk",1,50.15,0.31361448834478356
7239-HZZCX,4,"New, Low-Spend, High-Risk",1,19.75,0.21840103137687206
4872-VXRIL,1,"Established, High-Spend, Low-Risk",56,64.65,0.021713078903137888
9140-CZQZZ,1,"Established, High-Spend, Low-Risk",68,79.6,0.011719259422474003
3423-HHXAO,4,"New, Low-Spend, High-Risk",14,19.5,0.05391878139759753
9938-TKDGL,1,"Established, High-Spend, Low-Risk",68,99.55,0.03376527989454655
0531-ZZJWQ,1,"Established, High-Spend, Low-Risk",55,74.0,0.3260929942667701
6537-QLGEX,4,"New, Low-Spend, High-Risk",16,38.9,0.37501879162132845
2688-BHGOG,2,"New, High-Spend, High-Risk",9,79.55,0.692354311034141
7683-CBDKJ,4,"New, Low-Spend, High-Risk",14,65.45,0.20416827098840193
0946-CLJTI,1,"Established, High-Spend, Low-Risk",58,98.7,0.49876907165534473
3160-TYXLT,3,"Established, Low-Spend, Low-Risk",53,46.3,0.10001026553317723
1325-USMEC,1,"Established, High-Spend, Low-Risk",70,99.35,0.051134741449268294
0916-QOFDP,2,"New, High-Spend, High-Risk",14,95.8,0.7368888771654484
0628-CNQRM,4,"New, Low-Spend, High-Risk",22,67.5,0.06642893680496685
5606-AMZBO,2,"New, High-Spend, High-Risk",10,78.15,0.5456800490298522
6199-IPCAO,3,"Established, Low-Spend, Low-Risk",29,26.1,0.019350027330700095
7665-TOALD,2,"New, High-Spend, High-Risk",1,69.6,0.6469676937481864
0112-QWPNC,1,"Established, High-Spend, Low-Risk",49,84.35,0.06464164905730083
0324-BRPCJ,1,"Established, High-Spend, Low-Risk",68,100.2,0.3922683056434443
2777-PHDEI,2,"New, High-Spend, High-Risk",1,78.05,0.7144166174654469
5640-CAXOA,4,"New, Low-Spend, High-Risk",30,40.35,0.13687511415989967
2235-EZAIK,1,"Established, High-Spend, Low-Risk",72,79.2,0.009252281074941695
3847-BAERP,4,"New, Low-Spend, High-Risk",10,20.9,0.1532112990929886
1196-AMORA,2,"New, High-Spend, High-Risk",7,73.6,0.675568630072902
4282-YMKNA,2,"New, High-Spend, High-Risk",9,74.75,0.6555589336830738
1453-RZFON,4,"New, Low-Spend, High-Risk",1,49.9,0.2629053491479176
8263-OKETD,4,"New, Low-Spend, High-Risk",20,68.9,0.2730965616607261
0670-KDOMA,4,"New, Low-Spend, High-Risk",1,20.25,0.2153221828100496
2476-YGEFM,2,"New, High-Spend, High-Risk",29,76.0,0.48374098728838516
8687-BAFGU,2,"New, High-Spend, High-Risk",1,74.0,0.5529182876349946
0641-EVBOJ,2,"New, High-Spend, High-Risk",3,82.3,0.4047107089440667
0829-XXPLX,2,"New, High-Spend, High-Risk",20,89.4,0.4461672124922332
9974-JFBHQ,1,"Established, High-Spend, Low-Risk",64,99.15,0.17563882039156575
5356-RHIPP,4,"New, Low-Spend, High-Risk",1,20.2,0.21718757676509345
6624-JDRDS,4,"New, Low-Spend, High-Risk",6,29.45,0.39979354982957316
0608-JDVEC,3,"Established, Low-Spend, Low-Risk",50,19.8,0.007081092507829637
9780-FKVVF,4,"New, Low-Spend, High-Risk",6,59.15,0.3361816303207214
1919-RTPQD,4,"New, Low-Spend, High-Risk",7,44.75,0.3186169708471559
5214-NLTIT,1,"Established, High-Spend, Low-Risk",72,90.8,0.059727348192776246
3345-PBBFH,4,"New, Low-Spend, High-Risk",8,49.55,0.327938919304349
5055-BRMNE,1,"Established, High-Spend, Low-Risk",67,106.7,0.04893899696468743
9189-JWSHV,2,"New, High-Spend, High-Risk",24,93.55,0.7326378114454185
2190-PHBHR,1,"Established, High-Spend, Low-Risk",72,94.45,0.04763766244997689
2650-GYRYL,3,"Established, Low-Spend, Low-Risk",33,19.45,0.023132750196779676
0746-JTRFU,4,"New, Low-Spend, High-Risk",2,25.05,0.5617192424278434
5208-FVQKB,1,"Established, High-Spend, Low-Risk",70,67.95,0.006931216514501783
7184-LRUUR,4,"New, Low-Spend, High-Risk",22,65.25,0.14432934939678713
6627-CFOSN,1,"Established, High-Spend, Low-Risk",59,99.45,0.2193346713220174
3982-JGSFD,3,"Established, Low-Spend, Low-Risk",36,20.35,0.02500455845857945
1574-DYCWE,3,"Established, Low-Spend, Low-Risk",51,19.95,0.00519620469056004
7247-XOZPB,1,"Established, High-Spend, Low-Risk",53,77.4,0.040293111228619824
2466-FCCPT,4,"New, Low-Spend, High-Risk",20,19.7,0.041303154479393214
6211-WWLTF,1,"Established, High-Spend, Low-Risk",63,99.7,0.07111227974714783
4826-TZEVA,1,"Established, High-Spend, Low-Risk",40,74.8,0.2843278249202677
6016-NXBNJ,3,"Established, Low-Spend, Low-Risk",35,19.15,0.02644325698172487
9138-EFSMO,2,"New, High-Spend, High-Risk",26,78.95,0.2828131610519274
0576-WNXXC,2,"New, High-Spend, High-Risk",27,95.55,0.5911163207933668
4632-XJMEX,3,"Established, Low-Spend, Low-Risk",53,62.85,0.013121831575604691
8910-LEDAG,2,"New, High-Spend, High-Risk",34,71.55,0.41070339802205585
3452-GWUIN,2,"New, High-Spend, High-Risk",19,94.95,0.7559837773179278
2716-GFZOR,1,"Established, High-Spend, Low-Risk",43,86.1,0.18704856157922736
3724-UCSHY,4,"New, Low-Spend, High-Risk",6,19.55,0.15090618639725853
8626-XHBIE,3,"Established, Low-Spend, Low-Risk",56,24.8,0.005893086806514264
4628-CTTLA,3,"Established, Low-Spend, Low-Risk",57,39.3,0.12251510949579593
3192-LNKRK,2,"New, High-Spend, High-Risk",34,84.05,0.39246792580246126
4439-YRNVD,4,"New, Low-Spend, High-Risk",10,36.25,0.33047081608891166
2876-VBBBL,4,"New, Low-Spend, High-Risk",1,20.25,0.2153221828100496
6834-NXDCA,4,"New, Low-Spend, High-Risk",13,23.9,0.43859005265751877
2208-UGTGR,1,"Established, High-Spend, Low-Risk",56,98.6,0.42924792358359454
3005-TYFRD,1,"Established, High-Spend, Low-Risk",55,103.65,0.4357746266029892
8670-MEFCP,1,"Established, High-Spend, Low-Risk",36,92.9,0.03457006398353248
3079-BCHLN,3,"Established, Low-Spend, Low-Risk",47,19.9,0.01578925698455058
7777-UNYHB,4,"New, Low-Spend, High-Risk",12,20.1,0.11648690409432742
5597-GLBUC,2,"New, High-Spend, High-Risk",1,85.45,0.6943318080903534
7278-CKDNC,2,"New, High-Spend, High-Risk",24,80.5,0.548895153896947
2748-MYRVK,1,"Established, High-Spend, Low-Risk",63,99.9,0.21301250336974223
8450-UYIBU,4,"New, Low-Spend, High-Risk",35,39.85,0.3286300836777003
2969-VAPYH,3,"Established, Low-Spend, Low-Risk",67,60.5,0.009451943524030216
4822-YCXMX,2,"New, High-Spend, High-Risk",25,84.8,0.5981719081462684
7181-OQCUT,2,"New, High-Spend, High-Risk",21,103.85,0.5992086714845001
8474-UMLNT,4,"New, Low-Spend, High-Risk",13,67.8,0.181950633454366
9821-POOTN,2,"New, High-Spend, High-Risk",35,75.2,0.4398575055977914
3836-FZSDJ,3,"Established, Low-Spend, Low-Risk",71,24.85,0.004895165937115491
9142-XMYJH,3,"Established, Low-Spend, Low-Risk",29,19.35,0.0711980246383853
6559-ILWKJ,3,"Established, Low-Spend, Low-Risk",71,49.35,0.02889293586248716
0187-QSXOE,2,"New, High-Spend, High-Risk",7,89.0,0.7698991377875283
7733-UDMTP,3,"Established, Low-Spend, Low-Risk",57,55.0,0.20091337646775106
2649-HWLYB,1,"Established, High-Spend, Low-Risk",65,76.15,0.013602439189813546
5214-CHIWJ,3,"Established, Low-Spend, Low-Risk",27,20.3,0.038063106998158076
4229-CZMLL,2,"New, High-Spend, High-Risk",6,74.9,0.6797067884058456
6904-JLBGY,1,"Established, High-Spend, Low-Risk",72,117.35,0.06048797684026939
2465-BLLEU,4,"New, Low-Spend, High-Risk",1,19.75,0.21840103137687206
1685-VAYJF,4,"New, Low-Spend, High-Risk",11,45.2,0.3295288327630951
8874-EJNSR,3,"Established, Low-Spend, Low-Risk",39,25.2,0.012833115424489039
6917-YACBP,1,"Established, High-Spend, Low-Risk",59,89.75,0.2014317702969879
5049-MUBWG,1,"Established, High-Spend, Low-Risk",26,75.0,0.09496343160754588
4223-WOZCM,4,"New, Low-Spend, High-Risk",2,49.95,0.44982204944911636
0769-MURVM,1,"Established, High-Spend, Low-Risk",72,65.7,0.010240199196960694
9253-VIFJQ,1,"Established, High-Spend, Low-Risk",65,67.05,0.022251559172196823
7030-FZTFM,1,"Established, High-Spend, Low-Risk",72,110.9,0.059429002846730535
9741-YLNTD,2,"New, High-Spend, High-Risk",6,87.95,0.656769329851916
5917-RYRMG,3,"Established, Low-Spend, Low-Risk",32,19.8,0.03613855566198079
5120-ZBLAI,1,"Established, High-Spend, Low-Risk",50,75.7,0.12954059289248623
1194-BHJYC,3,"Established, Low-Spend, Low-Risk",61,62.15,0.02248102673384421
3663-MITLP,2,"New, High-Spend, High-Risk",15,101.25,0.6192685276121209
0906-QVPMS,1,"Established, High-Spend, Low-Risk",72,115.15,0.05307091609223571
9025-ZRPVR,4,"New, Low-Spend, High-Risk",9,18.95,0.16373132297055681
1905-OEILC,4,"New, Low-Spend, High-Risk",1,19.5,0.21733475251364678
7858-GTZSP,2,"New, High-Spend, High-Risk",12,86.55,0.6916842740178615
3285-UCQVC,3,"Established, Low-Spend, Low-Risk",37,28.6,0.15129509361139667
6248-BSHKG,3,"Established, Low-Spend, Low-Risk",61,20.4,0.00644152746686605
4685-TFLLS,4,"New, Low-Spend, High-Risk",18,19.8,0.045372822713789375
3470-BTGQO,4,"New, Low-Spend, High-Risk",21,45.65,0.20277781460983477
1209-VFFOC,3,"Established, Low-Spend, Low-Risk",68,56.4,0.00825893156209915
8224-DWCKX,2,"New, High-Spend, High-Risk",12,73.3,0.6777612101072683
5482-PLVPE,4,"New, Low-Spend, High-Risk",2,24.35,0.607813326935352
4553-DVPZG,1,"Established, High-Spend, Low-Risk",62,101.35,0.4069223430964842
4902-OHLSK,2,"New, High-Spend, High-Risk",29,98.65,0.608510010507837
6917-IAYHD,4,"New, Low-Spend, High-Risk",1,33.6,0.37213900323708493
0495-ZBNGW,2,"New, High-Spend, High-Risk",5,79.9,0.7180823824654604
8620-RJPZN,4,"New, Low-Spend, High-Risk",1,20.7,0.21412114821253597
7572-KPVKK,1,"Established, High-Spend, Low-Risk",62,104.05,0.086068130522785
2642-MAWLJ,3,"Established, Low-Spend, Low-Risk",36,20.25,0.010268354797874637
2357-COQEK,2,"New, High-Spend, High-Risk",28,103.3,0.6090991117786015
7103-ZGVNT,1,"Established, High-Spend, Low-Risk",69,73.7,0.015670780612350912
3737-GCSPV,2,"New, High-Spend, High-Risk",11,96.2,0.5128815273104992
2027-WKXMW,1,"Established, High-Spend, Low-Risk",63,108.75,0.3050166326909842
7137-NAXML,4,"New, Low-Spend, High-Risk",23,20.15,0.044544873340691786
2428-ZMCTB,4,"New, Low-Spend, High-Risk",10,19.75,0.1558789123400164
2961-VNFKL,3,"Established, Low-Spend, Low-Risk",71,25.95,0.0038508388600964117
1768-HNVGJ,1,"Established, High-Spend, Low-Risk",45,70.05,0.11845206058661269
6963-KQYQB,3,"Established, Low-Spend, Low-Risk",70,24.05,0.0032231847556853615
5934-RMPOV,2,"New, High-Spend, High-Risk",22,84.75,0.5597227731086591
1207-BLKSA,3,"Established, Low-Spend, Low-Risk",52,23.05,0.007261169761641169
4088-YLDSU,1,"Established, High-Spend, Low-Risk",55,104.15,0.22488564212430534
8316-BBQAY,3,"Established, Low-Spend, Low-Risk",65,59.95,0.018978957864881754
1166-PQLGG,3,"Established, Low-Spend, Low-Risk",72,19.55,0.001993680361158953
3146-JTQHR,4,"New, Low-Spend, High-Risk",10,19.6,0.08163917893924538
4291-YZODP,4,"New, Low-Spend, High-Risk",7,20.05,0.07017933644760874
4395-PZMSN,2,"New, High-Spend, High-Risk",5,85.55,0.6806166371782413
6427-FEFIG,1,"Established, High-Spend, Low-Risk",24,78.6,0.08374783729165416
0017-IUDMW,1,"Established, High-Spend, Low-Risk",72,116.8,0.04120765875619053
8706-HRADD,4,"New, Low-Spend, High-Risk",21,43.55,0.2520893219108356
9955-QOPOY,3,"Established, Low-Spend, Low-Risk",69,60.8,0.04411997615221147
4385-ZKVNW,3,"Established, Low-Spend, Low-Risk",44,54.9,0.06023594669640435
5446-DKWYW,1,"Established, High-Spend, Low-Risk",61,65.2,0.05946784662829672
2034-CGRHZ,2,"New, High-Spend, High-Risk",24,102.95,0.6936089851420911
5797-APWZC,2,"New, High-Spend, High-Risk",1,90.6,0.7589228873006406
3683-QKIUE,4,"New, Low-Spend, High-Risk",6,50.8,0.2818710850933703
4228-ZGYUW,2,"New, High-Spend, High-Risk",4,90.05,0.7156487298260439
9031-ZVQPT,1,"Established, High-Spend, Low-Risk",72,108.2,0.07696836722407363
2990-IAJSV,1,"Established, High-Spend, Low-Risk",72,92.0,0.014706683496286541
8107-KNCIM,2,"New, High-Spend, High-Risk",14,75.1,0.6636139797109953
9027-YFHQJ,4,"New, Low-Spend, High-Risk",7,25.05,0.22342281525178623
5176-LDKUH,1,"Established, High-Spend, Low-Risk",48,75.15,0.12809279045831734
4644-OBGFZ,3,"Established, Low-Spend, Low-Risk",55,19.5,0.008461007076739786
7926-IJOOU,4,"New, Low-Spend, High-Risk",1,19.3,0.21961936365037996
6480-YAGIY,1,"Established, High-Spend, Low-Risk",45,112.2,0.12825012688715112
4029-HPFVY,2,"New, High-Spend, High-Risk",3,70.3,0.6308468043198309
7602-DBTOU,3,"Established, Low-Spend, Low-Risk",71,19.6,0.002666055835209992
5345-BMKWB,4,"New, Low-Spend, High-Risk",8,20.25,0.17071729744187916
3519-ZKXGG,2,"New, High-Spend, High-Risk",3,75.85,0.7025325754840024
5457-COLHT,1,"Established, High-Spend, Low-Risk",69,80.65,0.008682251101764644
6416-TVAIH,2,"New, High-Spend, High-Risk",1,68.5,0.6006327023291826
5451-YHYPW,1,"Established, High-Spend, Low-Risk",72,115.75,0.06360645807752037
5108-ADXWO,2,"New, High-Spend, High-Risk",11,73.5,0.45218194524882
7998-WNZEM,1,"Established, High-Spend, Low-Risk",71,80.6,0.009824853850765942
3066-RRJIO,2,"New, High-Spend, High-Risk",1,69.95,0.6457013192526025
4664-NJCMS,3,"Established, Low-Spend, Low-Risk",33,59.55,0.06282782033873222
0307-BCOPK,4,"New, Low-Spend, High-Risk",16,19.05,0.06170492517673557
7629-WFGLW,1,"Established, High-Spend, Low-Risk",56,95.65,0.08399740133336313
2542-HYGIQ,4,"New, Low-Spend, High-Risk",1,19.95,0.216125584056577
6715-OFDBP,2,"New, High-Spend, High-Risk",5,70.05,0.5142581413652249
5016-LIPDW,3,"Established, Low-Spend, Low-Risk",57,19.4,0.007724185362425297
6481-LXPWL,3,"Established, Low-Spend, Low-Risk",56,36.1,0.035496971700726646
1567-DSCIC,2,"New, High-Spend, High-Risk",8,94.0,0.6859148007529062
2150-UWTFY,4,"New, Low-Spend, High-Risk",22,61.15,0.11642482551886005
6124-ACRHJ,4,"New, Low-Spend, High-Risk",1,19.75,0.216662389850792
9362-MWODR,3,"Established, Low-Spend, Low-Risk",40,64.1,0.06892021129209468
9975-GPKZU,3,"Established, Low-Spend, Low-Risk",46,19.75,0.006525778084427221
9625-RZFUK,3,"Established, Low-Spend, Low-Risk",63,19.7,0.003037829047118256
5153-LXKDT,1,"Established, High-Spend, Low-Risk",68,110.2,0.06263738823941711
5161-UBZXI,1,"Established, High-Spend, Low-Risk",69,106.35,0.029845264334021574
1020-JPQOW,1,"Established, High-Spend, Low-Risk",56,90.55,0.1938597597968823
7919-ZODZZ,4,"New, Low-Spend, High-Risk",10,65.9,0.1690307269290464
0565-JUPYD,1,"Established, High-Spend, Low-Risk",63,104.5,0.0824377289141834
6867-ACCZI,4,"New, Low-Spend, High-Risk",24,52.5,0.04319754635149124
5939-XAIXZ,4,"New, Low-Spend, High-Risk",19,56.1,0.31550042846369714
9054-FOWNV,2,"New, High-Spend, High-Risk",22,88.75,0.565639142759677
2683-BPJSO,2,"New, High-Spend, High-Risk",29,84.45,0.35461525593957094
2157-MXBJS,2,"New, High-Spend, High-Risk",13,75.3,0.3463978752502015
8207-VVMYB,3,"Established, Low-Spend, Low-Risk",70,26.0,0.004225867492788087
9732-EQMWY,1,"Established, High-Spend, Low-Risk",49,99.4,0.397792565621181
9360-AHGNL,1,"Established, High-Spend, Low-Risk",43,109.55,0.24512384120997627
1087-UDSIH,4,"New, Low-Spend, High-Risk",3,19.6,0.20177048984854032
5269-NRGDP,1,"Established, High-Spend, Low-Risk",42,73.15,0.06966091281937635
6195-MELTI,3,"Established, Low-Spend, Low-Risk",57,54.65,0.02176321275386187
5485-WUYWF,2,"New, High-Spend, High-Risk",2,66.4,0.3972084745498311
2121-JAFOM,1,"Established, High-Spend, Low-Risk",72,115.55,0.05185233994836755
8818-DOPVL,2,"New, High-Spend, High-Risk",46,104.45,0.5438661093738771
2632-UCGVD,1,"Established, High-Spend, Low-Risk",66,100.05,0.36366383565558463
5445-PZWGX,1,"Established, High-Spend, Low-Risk",62,102.0,0.08554486269254881
1227-UDMZR,1,"Established, High-Spend, Low-Risk",72,91.15,0.015160619812280703
5198-HQAEN,1,"Established, High-Spend, Low-Risk",35,89.7,0.1508176876796817
9170-CCKOU,2,"New, High-Spend, High-Risk",17,90.2,0.43040753152766087
2167-FQSTQ,1,"Established, High-Spend, Low-Risk",72,92.4,0.015333035250593641
2819-GWENI,3,"Established, Low-Spend, Low-Risk",28,19.9,0.02873962454059425
1043-YCUTE,3,"Established, Low-Spend, Low-Risk",56,25.15,0.007566852261404854
3814-MLAXC,2,"New, High-Spend, High-Risk",31,79.85,0.37252052194132296
3572-UUHRS,3,"Established, Low-Spend, Low-Risk",45,18.85,0.01700413863725178
2692-PFYTJ,4,"New, Low-Spend, High-Risk",1,25.75,0.27062349434525196
1226-UDFZR,4,"New, Low-Spend, High-Risk",2,49.6,0.374884576555933
5955-EPOAZ,4,"New, Low-Spend, High-Risk",6,20.95,0.17685903434968045
6821-JPCDC,1,"Established, High-Spend, Low-Risk",48,97.05,0.23994800952979256
8815-LMFLX,4,"New, Low-Spend, High-Risk",25,25.4,0.09099677555032278
9135-HSWOC,3,"Established, Low-Spend, Low-Risk",64,19.7,0.0028876151558482857
8582-KRHPJ,3,"Established, Low-Spend, Low-Risk",50,35.0,0.07903218361749967
5811-IWXYM,1,"Established, High-Spend, Low-Risk",52,101.25,0.2570260416368987
7044-YAACC,2,"New, High-Spend, High-Risk",4,70.2,0.6721960619079568
8189-XRIKE,2,"New, High-Spend, High-Risk",32,90.95,0.5904257937987686
1506-YJTYT,1,"Established, High-Spend, Low-Risk",45,73.85,0.019474066551326816
4123-DVHPH,2,"New, High-Spend, High-Risk",9,88.05,0.6274536467648101
6425-YQLLO,1,"Established, High-Spend, Low-Risk",66,105.95,0.20140616878778758
5442-UTCVD,2,"New, High-Spend, High-Risk",3,91.85,0.6865924933724167
2228-BZDEE,3,"Established, Low-Spend, Low-Risk",54,20.1,0.005638888759137881
7734-DBOAI,4,"New, Low-Spend, High-Risk",1,40.1,0.48235140270273913
2789-CZANW,1,"Established, High-Spend, Low-Risk",64,110.3,0.0487929090902061
2091-RFFBA,2,"New, High-Spend, High-Risk",31,73.9,0.5150282745519812
2114-MGINA,2,"New, High-Spend, High-Risk",14,89.8,0.6735664262268706
7596-LDUXP,2,"New, High-Spend, High-Risk",12,85.15,0.32950009330400365
3740-RLMVT,3,"Established, Low-Spend, Low-Risk",67,60.95,0.012400132628824813
4489-SNOJF,1,"Established, High-Spend, Low-Risk",35,72.25,0.11681085628456844
2192-OZITF,1,"Established, High-Spend, Low-Risk",45,73.55,0.025931673496999475
5651-CPDND,4,"New, Low-Spend, High-Risk",10,46.0,0.33790395771438136
2186-QZEYA,4,"New, Low-Spend, High-Risk",29,58.55,0.18395161491669695
1131-ALZWV,4,"New, Low-Spend, High-Risk",24,24.6,0.05915860974540128
7729-XBTWX,3,"Established, Low-Spend, Low-Risk",66,19.75,0.002648253205500104
9134-WYRVP,1,"Established, High-Spend, Low-Risk",51,86.35,0.12041313174050809
3284-SVCRO,3,"Established, Low-Spend, Low-Risk",45,25.5,0.012360773477743928
9732-OUYRN,3,"Established, Low-Spend, Low-Risk",49,19.0,0.014281478518528068
0559-CKHUS,3,"Established, Low-Spend, Low-Risk",29,19.55,0.01809403203073629
2931-SVLTV,1,"Established, High-Spend, Low-Risk",40,110.1,0.29910916454067543
6899-PPEEA,2,"New, High-Spend, High-Risk",37,96.55,0.6358565349089923
7504-UWHNB,2,"New, High-Spend, High-Risk",25,69.75,0.4391052781130718
2582-FFFZR,2,"New, High-Spend, High-Risk",22,50.6,0.4822490110101246
8908-NMQTX,1,"Established, High-Spend, Low-Risk",72,65.6,0.012920380791888297
2187-LZGPL,4,"New, Low-Spend, High-Risk",7,40.1,0.5321527383789104
1431-AIDJQ,1,"Established, High-Spend, Low-Risk",33,82.1,0.040915980635049885
6288-LBEAR,2,"New, High-Spend, High-Risk",23,79.1,0.3272752488861779
4597-NUCQV,2,"New, High-Spend, High-Risk",24,101.25,0.6924575564852917
9019-QVLZD,2,"New, High-Spend, High-Risk",1,79.55,0.7095478811127014
8413-YNHNV,1,"Established, High-Spend, Low-Risk",69,90.65,0.016340312459785192
5808-TOTXO,4,"New, Low-Spend, High-Risk",3,20.55,0.0832930169460115
4369-NYSCF,1,"Established, High-Spend, Low-Risk",56,75.75,0.04855057524664336
6333-YDVLT,1,"Established, High-Spend, Low-Risk",65,110.0,0.1235157244936858
5324-KTGCG,3,"Established, Low-Spend, Low-Risk",71,20.85,0.005312992817510394
5599-HVLTW,2,"New, High-Spend, High-Risk",14,80.35,0.6430983483041299
7394-LWLYN,2,"New, High-Spend, High-Risk",2,70.15,0.6359820889658012
3707-LRWZD,2,"New, High-Spend, High-Risk",32,84.05,0.3691343484331788
6873-UDNLD,1,"Established, High-Spend, Low-Risk",40,67.45,0.11923602879102645
2700-LUEVA,4,"New, Low-Spend, High-Risk",1,20.75,0.21571109152721823
1455-ESIQH,2,"New, High-Spend, High-Risk",1,89.1,0.7650810034947351
0958-YHXGP,2,"New, High-Spend, High-Risk",7,69.9,0.596055252322553
1101-SSWAG,4,"New, Low-Spend, High-Risk",15,51.1,0.3646159129942835
2979-SXESE,2,"New, High-Spend, High-Risk",17,94.4,0.4905937479601592
4013-TLDHQ,2,"New, High-Spend, High-Risk",19,78.25,0.44952649279896173
5743-KHMNA,3,"Established, Low-Spend, Low-Risk",71,25.55,0.003892327490013067
4194-FJARJ,3,"Established, Low-Spend, Low-Risk",54,60.0,0.010636969125669483
5325-UWTWJ,1,"Established, High-Spend, Low-Risk",31,90.55,0.26249992356207447
3969-GYXEL,2,"New, High-Spend, High-Risk",11,76.4,0.4406306470831718
9208-OLGAQ,2,"New, High-Spend, High-Risk",18,84.95,0.6070515167068836
3244-CQPHU,1,"Established, High-Spend, Low-Risk",72,110.1,0.05764960980599373
2674-MLXMN,1,"Established, High-Spend, Low-Risk",71,99.65,0.3576507651128872
9708-HPXWZ,4,"New, Low-Spend, High-Risk",5,45.4,0.5319027344407573
6992-TKNYO,1,"Established, High-Spend, Low-Risk",38,69.0,0.09822150225538631
4468-YDOVK,4,"New, Low-Spend, High-Risk",5,48.65,0.249203270473205
3754-DXMRT,4,"New, Low-Spend, High-Risk",2,44.15,0.46702947620880675
5792-JALQC,3,"Established, Low-Spend, Low-Risk",52,59.85,0.02427159623410356
7130-VTEWQ,2,"New, High-Spend, High-Risk",8,75.75,0.7002961841623679
2200-DSAAL,1,"Established, High-Spend, Low-Risk",68,80.65,0.03292390392985294
4302-ZYFEL,3,"Established, Low-Spend, Low-Risk",69,20.55,0.004464236673148336
9351-LZYGF,1,"Established, High-Spend, Low-Risk",42,66.4,0.07196809546301143
4366-CTOUZ,1,"Established, High-Spend, Low-Risk",50,100.2,0.09215601829272342
6121-VZNQB,4,"New, Low-Spend, High-Risk",1,19.1,0.21841366480603944
7903-CMPEY,2,"New, High-Spend, High-Risk",1,80.3,0.6591716423247499
1518-OMDIK,4,"New, Low-Spend, High-Risk",33,44.55,0.17113999082546488
